PRICE,TIMESTAMP
9884.565,1569219970.749158
9895.995,1569220001.1259878
9895.995,1569220031.379454
9894.535,1569220061.508018
9893.985,1569220091.729369
9893.075,1569220121.9752233
9892.005,1569220152.3937588
9892.005,1569220182.500984
9880.835,1569220212.7862465
9888.835,1569220242.930864
9875.005,1569220273.1680925
9874.205,1569220303.3801367
9874.205,1569220333.6046755
9879.725,1569220363.7875915
9879.725,1569220393.9699817
9872.14,1569220424.1433504
9882.615,1569220454.3242803
9876.455,1569220484.5745375
9876.455,1569220514.7761693
9876.455,1569220545.1996918
9876.455,1569220575.3445358
9878.785,1569220605.5129075
9888.875,1569220635.74696
9895.62,1569220665.9064472
9896.07,1569220696.1637676
9895.815,1569220726.6079047
9895.815,1569220756.8804457
9895.815,1569220787.0247319
9902.995,1569220817.5962014
9902.025,1569220847.7450616
9903.01,1569220878.2756941
9903.01,1569220909.1200926
9904.995,1569220939.3199496
9904.995,1569220969.531111
9904.08,1569220999.7496397
9899.465,1569221029.9431844
9898.295,1569221060.6449766
9898.295,1569221090.8791504
9896.125,1569221121.0100567
9896.125,1569221151.1935782
9896.125,1569221181.3709223
9898.105,1569221211.733822
9898.105,1569221241.919798
9898.105,1569221272.205782
9903.705,1569221302.448705
9903.705,1569221332.594115
9903.705,1569221362.773493
9903.705,1569221393.062106
9904.205,1569221423.6279938
9904.205,1569221453.845243
9907.99,1569221484.1439276
9909.985,1569221514.3902876
9909.985,1569221544.516253
9909.985,1569221574.8033805
9909.985,1569221604.911951
9909.985,1569221635.2314465
9909.985,1569221665.6787536
9909.985,1569221695.8350937
9909.975,1569221726.0412571
9909.995,1569221756.261676
9910.995,1569221786.8047178
9910.995,1569221817.3225749
9910.995,1569221847.5745924
9910.995,1569221877.7442136
9907.72,1569221908.0066211
9907.865,1569221938.2519016
9907.865,1569221968.7243948
9908.165,1569221999.4016864
9908.165,1569222029.5533488
9908.165,1569222059.7787688
9903.435,1569222089.9703472
9898.005,1569222120.3388333
9898.005,1569222150.5260708
9896.845,1569222180.7414458
9898.245,1569222210.970981
9896.125,1569222241.1414661
9896.125,1569222272.2363312
9896.125,1569222302.9370017
9896.125,1569222333.643589
9896.125,1569222363.885904
9886.885,1569222394.0608103
9887.365,1569222424.2752829
9887.365,1569222454.430017
9887.365,1569222484.5973678
9885.625,1569222515.0624359
9885.625,1569222545.2936506
9889.61,1569222575.405694
9895.075,1569222605.6141393
9895.105,1569222635.8377905
9895.605,1569222666.4370666
9895.605,1569222696.7696826
9894.705,1569222726.9454212
9894.595,1569222757.1126242
9891.88,1569222787.325615
9892.015,1569222817.6962404
9892.015,1569222847.8302393
9899.095,1569222878.0510674
9902.885,1569222908.2528574
9906.795,1569222938.4991157
9909.76,1569222968.6607203
9911.795,1569222999.068751
9911.795,1569223029.2254434
9913.645,1569223059.4765887
9917.795,1569223089.6692946
9917.795,1569223120.0404325
9917.795,1569223150.291504
9917.795,1569223180.4391756
9917.795,1569223210.6805296
9917.955,1569223240.8373022
9911.805,1569223271.2555819
9911.805,1569223301.5027823
9909.885,1569223331.6246428
9909.885,1569223361.8181458
9908.865,1569223392.0544808
9908.865,1569223422.244398
9908.865,1569223452.4053886
9906.885,1569223482.9145956
9906.26,1569223513.306992
9906.26,1569223543.60106
9906.145,1569223573.7629347
9906.145,1569223603.8810387
9906.145,1569223634.24689
9906.145,1569223664.3867397
9906.145,1569223694.5599341
9906.145,1569223724.7203896
9906.145,1569223755.365459
9906.145,1569223785.6179438
9906.54,1569223815.89191
9907.105,1569223846.0244176
9907.145,1569223876.1940339
9907.145,1569223906.6600592
9907.145,1569223936.8516448
9906.7,1569223967.0324616
9906.765,1569223997.260293
9895.515,1569224027.4203002
9898.675,1569224057.587654
9897.635,1569224087.9605587
9897.635,1569224118.0943613
9897.16,1569224148.2927792
9896.685,1569224178.3872006
9896.685,1569224208.7449741
9896.685,1569224238.9109557
9896.685,1569224269.1147444
9896.685,1569224299.5290024
9896.685,1569224329.6704972
9896.685,1569224359.9119952
9897.635,1569224390.0976183
9897.635,1569224420.2719877
9896.685,1569224450.541273
9896.795,1569224480.7586522
9897.54,1569224511.2472434
9897.54,1569224541.5480216
9897.685,1569224571.733781
9739.6,1569304054.5190501
9739.6,1569304084.984558
9738.435,1569304115.2948456
9739.995,1569304145.5153856
9739.995,1569304175.7309685
9740.995,1569304205.9195871
9741.38,1569304236.3218675
9741.38,1569304266.5356987
9741.24,1569304296.7031384
9740.855,1569304326.9041493
9740.285,1569304357.0736704
9741.475,1569304387.1960046
9751.175,1569304417.7693813
9751.175,1569304447.8799307
9750.055,1569304478.0176945
9750.055,1569304508.1978571
9752.55,1569304538.3743083
9743.245,1569304568.530678
9748.42,1569304598.7808316
9748.905,1569304629.444493
9748.905,1569304659.628176
9748.905,1569304689.7945428
9748.02,1569304720.0389235
9748.655,1569304750.480254
9748.655,1569304780.5952597
9750.625,1569304810.8516886
9750.625,1569304840.9751146
9755.035,1569304871.071967
9746.705,1569304901.19441
9747.585,1569304931.4541945
9742.255,1569304961.9109135
9742.605,1569304992.3266056
9742.605,1569305022.6780536
9742.605,1569305052.777393
9742.975,1569305084.454922
9742.975,1569305114.6172423
9744.435,1569305144.7944226
9744.375,1569305175.0048156
9747.965,1569305205.187256
9748.005,1569305235.3642218
9748.505,1569305265.5167923
9747.065,1569305295.7293012
9747.065,1569305326.389758
9747.065,1569305356.6642969
9748.565,1569305386.9841652
9749.065,1569305417.057362
9758.725,1569305447.2135918
9764.995,1569305477.454446
9760.575,1569305507.9834192
9757.165,1569305538.4647243
9757.165,1569305568.9094417
9760.64,1569305599.270463
9765.725,1569305629.411614
9765.725,1569305659.7042117
9775.485,1569305689.9646342
9771.205,1569305720.3096786
9771.205,1569305750.4568563
9771.61,1569305780.6024475
9771.005,1569305810.7726426
9759.805,1569305840.9489064
9759.815,1569305871.1231763
9761.385,1569305901.3493128
9760.905,1569305931.9095428
9759.805,1569305962.447837
9759.805,1569305992.6350954
9752.87,1569306022.96395
9752.565,1569306053.1073005
9752.565,1569306083.3563695
9752.565,1569306113.48897
9751.745,1569306143.684401
9751.825,1569306174.047851
9751.85,1569306204.4637165
9751.85,1569306234.6569362
9752.295,1569306264.8398223
9751.925,1569306294.962399
9752.39,1569306325.0888736
9750.505,1569306355.2814343
9750.505,1569306385.428746
9745.455,1569306415.605494
9742.885,1569306445.7939703
9743.785,1569306475.979
9745.665,1569306506.1047244
9746.665,1569306536.852778
9746.665,1569306567.0032034
9748.725,1569306597.2089658
9749.215,1569306627.401967
9749.275,1569306657.6153867
9749.985,1569306687.8188648
9749.995,1569306718.2182446
9749.995,1569306748.348495
9759.565,1569306778.4933915
9759.365,1569306808.744268
9759.365,1569306838.9079542
9759.875,1569306869.3773518
9759.875,1569306899.5478342
9760.18,1569306929.7678535
9761.155,1569306959.9362588
9764.995,1569306990.0780056
9764.995,1569307020.2140646
9763.365,1569307050.4108539
9763.365,1569307080.5961206
9761.365,1569307110.7901309
9759.445,1569307141.3670616
9759.445,1569307171.5229075
9762.97,1569307201.730379
9758.075,1569307231.888033
9753.995,1569307262.1520083
9750.035,1569307292.3240128
9742.785,1569307322.4970737
9744.115,1569307353.0894678
9745.615,1569307383.8571002
9745.615,1569307414.528893
9745.615,1569307444.725948
9746.11,1569307474.8919919
9746.195,1569307505.088559
9741.1,1569307535.3646085
9741.075,1569307565.6167068
9740.585,1569307595.834827
9740.585,1569307626.3693035
9740.585,1569307656.492089
9739.625,1569307686.7684116
9738.95,1569307717.029787
9737.195,1569307747.4153109
9737.195,1569307777.6446679
9736.54,1569307807.7847795
9736.665,1569307837.9679253
9736.135,1569307868.8495147
9736.135,1569307898.9712198
9736.225,1569307929.1249683
9736.655,1569307959.289579
9734.845,1569307989.6372302
9739.75,1569308068.8048906
9738.635,1569308099.0403857
9738.635,1569308129.1723914
9739.55,1569308159.565564
9739.55,1569308191.1544714
9736.4,1569308225.3103628
9735.515,1569308267.4268978
9735.565,1569308300.6679504
9730.6,1569308330.915067
9730.88,1569308361.1161659
9731.635,1569308391.718817
9731.635,1569308421.8942528
9728.025,1569308452.1012208
9732.155,1569308482.2992141
9734.055,1569308512.5020838
9739.73,1569308543.0288572
9739.795,1569308573.4416177
9739.795,1569308603.5794396
9739.525,1569308633.680081
9738.045,1569308663.7678878
9735.9,1569308693.9218798
9742.985,1569308724.0421033
9740.56,1569308754.585887
9740.56,1569308784.7257693
9742.565,1569308814.8957076
9742.565,1569308845.1544843
9742.565,1569308875.3217752
9742.565,1569308905.9597507
9757.575,1569308936.3464882
9757.575,1569308966.5440538
9759.115,1569308996.6496804
9759.115,1569309026.770683
9752.815,1569309056.8927324
9753.035,1569309087.150649
9750.725,1569309117.9163973
9746.92,1569309148.3807387
9746.92,1569309178.4949563
9747.405,1569309208.6739361
9747.405,1569309238.827329
9747.405,1569309269.0443463
9747.405,1569309299.2202606
9747.405,1569309329.3772874
9747.405,1569309359.514717
9747.405,1569309389.755512
9743.225,1569309419.9039361
9736.645,1569309450.1821465
9736.645,1569309480.3070183
9736.645,1569309510.453718
9736.645,1569309541.1582239
9736.545,1569309571.876231
9734.465,1569309602.5961025
9734.465,1569309633.0169706
9734.465,1569309663.1956165
9734.465,1569309693.414914
9734.465,1569309723.621312
9734.465,1569309753.8380504
9734.465,1569309783.992886
9734.465,1569309814.197472
9734.465,1569309844.3544464
9738.415,1569309874.957229
9738.905,1569309905.6755745
9738.905,1569309935.862246
9739.315,1569309966.0161617
9738.48,1569309996.1829433
9738.48,1569310026.3206525
9738.445,1569310056.6442566
9735.005,1569310087.1145718
9735.005,1569310117.3003244
9734.465,1569310147.4871016
9734.465,1569310177.7142582
9729.225,1569310207.9915466
9729.225,1569310238.2323947
9727.915,1569310268.4242847
9727.335,1569310298.9475708
9727.335,1569310329.35926
9727.335,1569310359.5422378
9720.415,1569310389.6997309
9720.835,1569310419.89225
9720.835,1569310450.0815184
9720.835,1569310480.4726367
9720.835,1569310510.5912192
9720.835,1569310540.7914517
9724.8,1569310571.10899
9723.625,1569310601.2832758
9723.625,1569310631.8223205
9732.505,1569310662.5545244
9732.505,1569310692.7389793
9732.505,1569310722.902362
9732.505,1569310753.14393
9732.505,1569310783.3116567
9732.505,1569310813.4943204
9733.505,1569310844.3206322
9733.505,1569310874.5708902
9733.505,1569310904.744707
9737.505,1569310934.9164674
9739.68,1569310965.1399207
9740.305,1569310995.3170977
9738.47,1569311025.7498176
9738.47,1569311055.9205317
9738.515,1569311086.078867
9738.54,1569311116.1992285
9738.54,1569311146.4238534
9738.925,1569311176.6221302
9738.965,1569311206.8589015
9738.965,1569311237.07323
9738.485,1569311267.2100952
9738.625,1569311297.389736
9738.525,1569311327.8323798
9738.525,1569311357.9688053
9742.605,1569311388.154876
9740.59,1569311418.3199692
9739.735,1569311448.51893
9739.395,1569311479.0798867
9739.395,1569311509.9082448
9738.525,1569311540.5843997
9738.525,1569311570.9001567
9738.525,1569311601.1345367
9738.525,1569311631.3259318
9739.695,1569311661.8660126
9739.695,1569311692.009757
9740.005,1569311722.2112634
9740.175,1569311752.3981092
9741.235,1569311782.651971
9744.045,1569311812.7841506
9743.925,1569311843.3028207
9743.925,1569311873.5610898
9743.935,1569311903.6602976
9743.935,1569311933.768883
9743.935,1569311963.9528673
8671.285,1569375206.5945566
8671.285,1569375236.845601
8684.965,1569375267.0304098
8689.45,1569375297.250664
8691.73,1569375327.416388
8682.63,1569375357.610609
8678.625,1569375388.0809903
8678.625,1569375418.4064565
8689.995,1569375448.69486
8679.695,1569375479.1941195
8679.695,1569375509.5683024
8684.345,1569375539.8516304
8689.985,1569375570.0148885
8688.565,1569375600.2387176
8680.125,1569375630.7709324
8676.99,1569375661.3037517
8669.11,1569375693.5154312
8683.525,1569375724.0130758
8684.92,1569375754.483924
8684.92,1569375784.727431
8684.895,1569375814.9249492
8687.41,1569375845.1845605
8690.135,1569375875.456772
8690.865,1569375905.72817
8690.865,1569375935.9883182
8696.115,1569375966.2432523
8680.01,1569375996.443044
8687.745,1569376026.6074033
8687.745,1569376056.9263566
8680.995,1569376087.1307497
8681.845,1569376117.2876718
8687.755,1569376147.4836085
8683.135,1569376177.6929653
8685.525,1569376208.3385022
8685.525,1569376238.5313165
8687.665,1569376268.6955023
8687.675,1569376298.9638429
8686.015,1569376329.1204693
8686.005,1569376359.3702745
8686.1,1569376389.662844
8686.175,1569376419.9360223
8686.005,1569376450.3044536
8686.005,1569376480.6089528
8686.005,1569376510.8827364
8687.025,1569376541.4027314
8687.025,1569376571.6236467
8686.005,1569376602.0065591
8685.325,1569376632.1849933
8685.955,1569376662.5085468
8687.655,1569376692.9062853
8697.545,1569376723.6132169
8697.545,1569376753.835703
8696.545,1569376784.0858293
8699.995,1569376814.2991242
8712.495,1569376844.5027177
8712.245,1569376874.7120612
8703.165,1569376904.921161
8690.26,1569376935.2071266
8702.905,1569376965.6176872
8702.905,1569376995.9116325
8700.625,1569377026.1100008
8698.285,1569377056.3968651
8700.605,1569377086.7257817
8699.995,1569377117.100457
8703.035,1569377147.4328141
8708.625,1569377178.0783217
8711.855,1569377208.4997523
8711.855,1569377238.6984487
8716.315,1569377268.9105651
8703.475,1569377299.100949
8714.265,1569377329.2656107
8713.615,1569377359.3695855
8708.52,1569377390.1191478
8707.67,1569377420.5304549
8707.67,1569377450.713586
8714.985,1569377480.886494
8719.995,1569377511.0465844
8719.995,1569377541.2510862
8721.465,1569377571.4459138
8722.725,1569377601.6399074
8724.995,1569377631.9236782
8723.225,1569377662.6547124
8630.335,1569382930.2333674
8618.355,1569382960.6174238
8618.355,1569382990.8030953
8626.325,1569383021.0385494
8628.605,1569383051.3734722
8623.945,1569383081.6587229
8628.605,1569383111.917002
8629.33,1569383156.4546106
8629.995,1569383186.8481355
8624.275,1569383217.4034753
8624.275,1569383247.8222632
8616.14,1569383277.9554842
8620.005,1569383308.0688932
8617.355,1569383338.8008993
8619.505,1569383369.3801308
8619.505,1569383399.6562088
8616.78,1569383429.8544946
8612.7,1569383460.049784
8610.005,1569383490.3268604
8591.565,1569383520.641795
8583.785,1569383551.4518566
8583.785,1569383581.5985682
8585.475,1569383611.818845
8579.455,1569383642.0433817
8578.055,1569383672.2646823
8579.995,1569383702.7238855
8573.33,1569383733.279934
8573.33,1569383763.5002248
8567.025,1569383793.782375
8577.415,1569383824.027842
8578.815,1569383854.1947854
8577.94,1569383884.768113
8577.94,1569383914.9188435
8577.175,1569383945.1329687
8584.915,1569383975.2748353
8585.105,1569384005.4807646
8588.605,1569384035.7085447
8589.5,1569384065.8520846
8593.995,1569384096.1975324
8593.995,1569384126.4001138
8602.12,1569384156.582365
8603.01,1569384186.8259652
8610.785,1569384216.9861314
8604.085,1569384247.7005553
8604.085,1569384277.928261
8594.06,1569384308.124314
8582.805,1569384338.3265047
8582.805,1569384368.8533297
8582.805,1569384398.9884045
8574.845,1569384429.2085888
8550.005,1569384459.4320605
8556.295,1569384489.584454
8557.335,1569384519.9765518
8554.205,1569384550.4977033
8554.205,1569384580.7562943
8557.345,1569384610.9321897
8543.83,1569384641.071531
8544.025,1569384671.3183339
8549.995,1569384701.5983515
8546.665,1569384731.8428118
8552.935,1569384762.1600094
8558.075,1569384792.3014014
8559.315,1569384822.519678
8559.315,1569384853.819991
8552.075,1569384884.477719
8552.075,1569384914.7695348
8546.865,1569384945.0386455
8540.595,1569384975.2908309
8534.67,1569385005.5203567
8534.935,1569385035.7445214
8542.295,1569385065.9803429
8534.475,1569385096.5374002
8534.475,1569385126.736817
8534.475,1569385156.9876106
8524.985,1569385187.2598624
8536.155,1569385217.441857
8540.735,1569385247.8648224
8544.83,1569385278.4257288
8544.83,1569385308.6198864
